Text,Target
I'm fucking trippen. suummer school is lame and i wanna talk to Cameron. i'm gonna kill myself up in this bitch. but i have cheesecake. ,4
Phew.... had been busy today. At last got a bit free time. Try to improve a tiny Shoes app. It's a fun time! ,4
@MissTori - and that's a problem??? ,4
@jacksonkimberly It's called simultaneous tweeting. It takes a little bit of skill. ,4
@kaffy Morning!  Hey - I was gonna ask what your plan is for the concert - what time you heading to the venue?,4
New Incubus musics and a night with my best fran at the Veronicas concert... today is gonna be goooood ,4
"@briangoff Let me see... I listened to Can I Play With Madness, The Clairvoyant, Mother Russia, and 2 Minutes to Midnight. ",4
@merilis what changes? What do u want to do diferently? Anything is possible! The sky is the limit! ,4
Amazing BlendTec video on YouTube associated with the E-P1 - go find it!  ,4
"@jennylish while i can agree with your mom, i think the not nice thing you wanted to say would be more entertaining to your followers ",4
@Twyst  That would be great... &quot;looking for comics? why don't you click here and jerk off a little while you wait?&quot;,4
@vincentraybaker do what? not talk to me for a while? its ok. i'll give you time. =\ but have a good day. i'll tweet you later ,4
@1stLadyE Loving your (smdhmoment)s... ,4
"bored at work? check this out, sign up and kill 10 mins  its fun http://natertot.mybrute.com",4
@EricHimel I could probably do that. I don't like black in summer. The material gets cooking hot - and not in the good way  Shoes? Belts?,4
@paupaula I'm joining The SPectrum maybe. Idk... But yeah I'm dedicating myself to my studies too  How? Idk.,4
Kobe and ryan seacrest in 5 minutes! ,4
having friends over - quite excited! ,4
Laura is letting me choose the song for the show YAY! as much as i love to sing evanescence not on my first ever show! Bryan Adams It is! ,4
"@bmthofficial i met you in american apparel yesterday, thanks for letting me take pics, i hope i didn't bother you ",4
"@Mennard I thought so, hence mentioning them ",4
Causing chaos in downtown chicago ,4
@KorbyImagery thank you kindly ,4
I just did my feet I feel a lot better. Plus I saved 30 bucks ! Thanks pedi-egg. ,4
eatin' chips and trinkin' ice tea... YAYY!! ,4
PPP Count Down: 10 days. Woo Selena and Demi! ,4
@johnnydisco you're amazing ,4
@idafrances Sarah Vowell? If your dad likes humor with his history ,4
@buckInyc guilty as charged...it is my burden ,4
@KhloeKardashian Definitely my Mom. And Angelina Jolie ,4
"@JoJoS827: @Tlehane24  I'd love to see someone juggle tiki torches! I can do torches, but havent tried tiki ",4
cedar point with my biffs ,4
@follownadine Nap away! I won't tell. ,4
@lindseymshaw awwww i love you and miss my best friend in the whole world world =( that comment meant me shed some tears. but shhh ,4
"@kencasey Oh, haha, sorry  Though if you had one, it would probably be cranky.",4
@talentunlimited i have already  but at times its of great help!,4
Is awake ... Today will be... A better day ,4
@tripst3r  No time for Twitter?  Poor baby. ,4
today is the day!  Cleaning my messy room!,4
"Listening to Lady Gaga's music, good music. ",4
writing...in my mind. ,4
@dougalcorn: It is actually just @daveminor watching @danhodos program. But he IS watching on a 37&quot; monitor.. ,4
#haveyouever muttered behind your bosses back then spent the entire day wondering if he heard you? ,4
"Jonas Brothers Lines, Vines And Trying Times is OUT!!!!! And I just got it. It is UHH-MAZING!!!! ",4
woke up super early to go grocery shopping with mom and dad ,4
Whoops. You win. ,4
"@JiJi87 ho?! Tattoo on Eyebrows?! even there... (: good luck, JiJi, and don't be so scared... ",4
"Anyways, time to spend time in the sunshine, and go on the HUGE trampoline ",4
@christyjones Gotta make your own chex mix... it's the only way to make sure everything is *covered* in the seasoning ,4
@theotherlily  I would totally smack the person in real life. It goes back to: STOP COPYING ME! SHE'S TOUCHING ME! MOM!!!!,4
"@toinej Yeah, but I'm much cooler than my mom. ",4
@dream0176 go for it!  I'm sorry to hear that things are still crazy for you.  sending hugs your way!  ,4
@JuliaGoolia I just thought I'd live on the edge today ,4
Last day of co-op!!  bout time eh? I'm goin insane lol,4
@Jooeeyy haha thanks  you are also very lovely! ,4
Just booked my third wedding for the summer!!! ,4
"@triumph68 in all humility, it went really  well.  yes, it was an awesome lineup!",4
Thank you! It's over! Don't Speak. ,4
I love how SOMEONE had the nerve to text my friends off my old phone and make up lies so they don't talk to me. You're an asshole ,4
Definitely smiling ,4
Sometimes Love Comes Around Just Get Back Up When It Knocks You Down. ,4
"@schneby got it.. thanks.. will send it this week, i'd be cool if you could take a pic when you get them!    tesha",4
oh you sweet nerdlings.  lots of clapping and woos for battlestar galactica  #140conf,4
I am trying to figure out how to tweet (and why I should) ,4
is watching BABO.  http://plurk.com/p/11ehlh,4
@kate_theamazing damn I wanted boycottlove69 ,4
I wish i lived in Chester ,4
after fitness taking a shower..  (Update 900) ByeBye Everyone ,4
is going for DEO camp ! ,4
Wonder if I can get a 3g signal on mam tor ? Planning on escaping  http://ping.fm/xZ0xX,4
"Wakey Wakey! Having coffee on my patio with the birds. Beautiful morning, feeling much better today ",4
just left work for a few mins to meet up a friend ,4
getting the movie crybaby for someone that wants it for some unknown reason ,4
@pepppapig :L u wish! this time the mara SUMMMMMMMMMMMMMMMMER!!!!!!!!!!!!!! yay ,4
I got my phone back ,4
@EarthFire Good morning to you too Honey!!!!! Huggs ,4
Good morning ,4
@niplag working on paperwork to purchase our first home.  Yay ,4
Who wants to go see third eye blind with me in san jose on thursday  drinks and amazing/free music!,4
"One day down, one day to go!  last of finals and skool tomorrow! Studying. Textt if ya want (: Mitch &lt;333",4
@StevenLeFlore..sorry im so late but i have to admit ya city is getting up there on my favorite but ill be there in July 4 a month!!! ,4
Nice touch from www.wiggle.co.uk - complimentary bag of Haribo in my delivery of hiking clothes ,4
@WeeMagic well yes kind of lmao  @jason_2008 ok when he is next on we shall ignore him,4
"It's a Blaqk Audio (waves at @shyboyswin) day today, methinks. So exciting that they're working on new material!! ",4
@amyraelle cannot wait to see ,4
Lol thank ,4
@goaliemom31 awesome photo - thanks for sharing that! ,4
trying to recover from my adventures with vodka and wii tennis.... good times ,4
"Seriously, Germany? If it's illegal to have any sort of swastika symbol, why are you putting together a production of The Producers? ",4
i know its so basi but i love guy ritchie's piece! ,4
On the train on the way to china well not litrally hah going to the airport ,4
@VVbrown  Thanks for following me  x,4
@ManuelaFritschi sooo awesome  just finished the vid! adam &amp; jesse looking good ;) lol who was that one dude though? the one on the bass..,4
no luck at the omy.sg Singapore Blog Awards... haha  try again next year then!,4
just returned from ze college! Political Sience Vs Natasha 0-1 ,4
"@BostonTweet Had a great time at Boloco, sorry didn't get a chance to say hi. Must have been eating ",4
@EMMA_MCOADFM_D yeah you guys did well!  x,4
ello all just joined as thought mite as well ,4
@alancarrillo08 Love it! Great movie ,4
@twistedsunshine I see. But I don't want to sync my plurk with my twitter. Thanks! ,4
watched the most beautiful sunrise this morning  ,4
@mtn_dew included is a link to the gamefuel page so I don't have to go down four pages to claim my daily tokens.    http://bit.ly/YseV9,4
"Thanks for the good wishes, everyone! Yep, it's pretty cool, indeed! ",4
Small attempt to a portfolio up @ http://www.pendragon.se - Check it out ,4
@rdezi I would love to chat w/ you! I'll FB you the #  ,4
@dream09 that's why ur my PNC ,4
@katiel777 Love 'em! keep 'em coming ,4
@Madderdin ok. whatever. you can like this word xd np. but you also like sb who writes this word auch ,4
@Cars4Causes @spsweetsunshine @In_Excess @sonyarose @edwinsng ThankYou rts ,4
http://twitpic.com/7jni4 - luvery flowers ,4
LAST NIGHT was sad = ( but now I'm happy  I AM IN PARIS is a beautiful place!,4
is sitting with her feet in a bowl of freezing cold water ,4
"@MariaLKanellis true, true, also gets you into a focused mood ",4
Had a great breakfast with @Thomasloman. It was worth picking up the check. ,4
@DinMurphy that's nice!  go on a short trip. Hmm ya hor chalet.  Try to rearrange another date?,4
has had a pretty good day; certain person has annoyed me but hey ho. ,4
"i watched the new jonas programme and sonny with a chance on disney yesterday, it made me laugh haha ",4
Listening to the new Nickelback CD in the car... Good ,4
Just watched Twitter Facebook. Now I'm twittering about it  http://www.newgrounds.com/portal/view/498203,4
doing some major coffee ... ,4
@PaperCakes lol.. I may have had a slight suspicion ,4
"Ahh, back from school   Only a week and 2 days left of that place ",4
@jenisicecreams love it - somebody is listening ,4
"I had a real eye opener for Google Hackathon. Thanks to my brother, Rizuan and Kah Wee (hope I spelled his name right  )",4
@behancrunk stoked your finally on Twiter! And so excited to see you! ,4
@thejoshlynn You are! BTW send me an email. Want to do that &quot;non-wedding&quot; meetup to talk about ideas  marni@creativecustomcardboxes.com,4
"@James_Hatheway Cool  Pushups are great. Diet is 80% of weight/bodyfat fixing. Highly recommend #primal eating  Regardless, great stuff!",4
@driller33 what...does that even mean fleabo!!? ,4
I have officially been granted off campus housing.  #squarespace,4
"The new album of the JB is sooooo awesome, Can't wait to August 29th ! ",4
"@overb7 yes, health. but no job. OH! i still have my car too. silly me  portland's lookin' awfully nice right about now... hrrm",4
@MsSexyCarm i think warm light chestnut would be yum.. or a really light brown.. ooo ,4
@JoannaGoff Thanks for following.  Pleased to make your acquaintance.,4
slept in and didn't mean to. oooops. ,4
Back to school again.. Morning everyone! ,4
will be officially out of high school at 2:30pm tomorrow ,4
Tyrese twits all day ,4
"JBs NEW ALBUM and NEW YORK!  I will check back in through out the day. I love @sexynlt, wish you were coming with me! Xoxo",4
"@jodienas Hey Jodie, are you on Facebook as well?  Would love to have you on there on my friends list! ",4
I hate to have to go jogging. My couch also says: Lie down to me ,4
"@Brandypants69 thanks  gotta go in for a few more days just in case people ask questions about our work but, apart from that it's summer!",4
i like the aero shake feature in windows . Very useful!!Hope to see it in ubuntu soon ,4
@RealWorldMom ME TOO! Short work week this week too  Going camping in WI for Father's Day. WOOT!,4
I love u Like I always Do.. ,4
@kruss87 I know  I got it a few days ago haha its pretty decent.,4
Watching New Zealand getting knocked out  #fb,4
whoo! I actually had a post about JONAS that wasn't hated on!   LVaTT is amazing!  ,4
"The kids next door have deceided to scream Hannah Montana in the garden, I think its time to turn the amp up full blast, and scream back ",4
@chloebyatt ooh! sounds awesome! im gonna take a wee year outt  xoxox,4
Switched fr. AT&amp;T to Sprint ystrday. SOOOO worth it!! Same blckbrry but get MUCH more &amp; faster w/ Sprint. And it's a LOT cheaper. Score! ,4
@alliesieracki Good luck ,4
@kbcraigs Please text and tell me how things are going! I miss you guys!!  Having fun here - nice weather &amp; good food.  ,4
"@shane_murphy I also say: Make pictures, don't just take pictures.. and Take the damn flash off the camera! ",4
So not a mornin person but God is Good cuz I'm up dressed crimped w/coffee oj and donut @work 15mins EARLY to work! Wow!! Thatz BIG 4me! ,4
I think Donnie's hat got enough facetime.. time to stop sporting the boston logo! ,4
it turned out quite nice ,4
"@shandreen good plan, some things best not getting on to the internet - some people do not play fair  x",4
@Accessories_UK I see... got it now ,4
@M641 I'm so excited!  @MissElle and I have been shifting impatiently in our seats. ,4
Fun Fun Fun..... what an interesting life i have ,4
@KhloeKardashian I like it  and ur right life is too short!,4
@navjotpawera Do Opera Unite apps have feedback forums? Or should I create a new app rather than give feedback? ,4
im fuckin GOOD!!!! MUHAHAHA!! best sleep of my life!!!!!!!!! ,4
"@sinixmusic ok, goood then ",4
Off to bed.  Goodnight ,4
@journo_girl You're surprised?! Have you been to Baltimore?? ,4
@astroboy pretty much sums up my take on it too... I truly appreciated the fast service - I'm in any day but Monday ,4
